Quality	#1 ID	#2 ID	#1 String	#2 String
1	2232493	2232381	Two Iraqis and two Saudis grabbed shortly after the blast gave information leading to the arrest of the others, said the official.	The official, who spoke on condition of anonymity, said that two Iraqis and two Saudis detained after the attack gave information leading to the arrest of the others.
0	707136	707112	In court papers filed Tuesday, Lee asked for an injunction against Viacom's use of the name, saying he had never given his consent for it to be used.	In papers filed Tuesday in Manhattan's state Supreme Court, Lee asked for an injunction against Viacom's use of the name Spike for TNN.
1	3153774	3153722	The church was already grieving the death of Chief Warrant Officer 3 Kyran Kennedy, a congregation member who was killed in another helicopter crash in Iraq on Nov. 7.	The church already was grieving for the death of a congregation member who was killed in another helicopter crash in Iraq on Nov. 7.
0	1077014	1077138	Glover said the killer used a "peculiar slipknot" on the ligature he used to strangle some of the victims.	Glover said the killer used a ``peculiar slipknot,'' including a coaxial cable and an extension cord, to strangle some of the victims.
1	3093840	3093801	They weighed an average 220 pounds (100 kg) and needed to lose between 30 and 80 pounds.	They weighed an average 100 kilograms and needed to lose between 14 and 36 kilograms.
0	195800	196144	"If it ain't broke, don't fix it," said Senate Minority Leader Tom Daschle, D-S.D. "I don't see much broken."	"If it ain't broke, don't fix it," said Senate Minority Leader Tom Daschle, a South Dakota Democrat.
0	62641	62810	Media Editor Jon Friedman contributed to this story.	Jon Friedman is media editor for CBS.MarketWatch.com in New York.
1	436562	435307	Her putt for birdie was three feet short but she saved par without difficulty.	She leaves her birdie putt some three feet short but drops her par putt.
1	2770513	2770488	The test was conducted by the University of California at Los Angeles and Riverside and was paid $450,000 from the ARB.	The test, conducted by UCLA and UC Riverside, was paid for with $450,000 from the ARB.
0	2578315	2578177	Against the Swiss franc CHF= , the dollar was at 1.3172 francs, down 0.60 percent.	Against the yen the dollar was down 0.7 percent at 110.73 yen.
0	1477738	1477593	Instead, Weida decided that Meester's case on charges of rape, sodomy, indecent assault and providing alcohol to minors should proceed to a court-martial.	Douglas Meester, 20, is charged with rape, sodomy, indecent assault, and providing alcohol to minors.
1	840255	840252	The name for the robot, due to be launched at 2:05 p.m., was selected from among 10,000 names submitted by U.S. school children.	The name for the robot, due to be launched at 2:05 p.m. (7:05 p.m.) on Sunday, was selected from among 10,000 names submitted by U.S.
1	833170	833200	Doris Brasher, who owns a grocery store near the police station, said many in the close-knit town knew the men who were killed.	Doris Brasher, who owns a grocery store on Highway 96, said many in the close-knit town knew the three men who were killed.
0	96043	95895	"Craxi begged me to intervene because he believed the operation damaged the state," Mr Berlusconi said.	"I had no direct interest and Craxi begged me to intervene because he believed that the deal was damaging to the state," Berlusconi testified.
1	423224	423238	Mills affected by Thursdays announcement are sawmills in Grande Cache, Alta., Carrot River, Sask., Chapleau, Ont., and Aberdeen, Wash.	They are located in Grande Cache, Alta., Carrot River, Sask., Chapleau, Ont., and Aberdeen, Wash.
1	1438666	1438643	Intel was disappointed and assessing its "options in the event Mr. Hamidi resumes his spamming activity against Intel," spokesman Chuck Mulloy said.	Intel spokesman Chuck Mulloy said the company was disappointed and assessing its "options in the event Mr. Hamidi resumes his spamming activity against Intel."
1	1454800	1454816	It was the biggest protest since hundreds of thousands marched in outrage over the massacre of democracy activists occupying Tiananmen Square in Beijing in 1989.	Hong Kong has not seen such a protest since hundreds of thousands marched in outrage over the 1989 massacre of democracy activists occupying Beijing's Tiananmen Square.
1	1834832	1834844	The company is highlighting the addition of .NET and J2EE support to its Enterprise Application Environment (EAE) with the new mainframe.	The company is also adding .Net and J2EE support to its Enterprise Application Environment development toolset, Sapp said.
1	1112726	1112799	Gov. Linda Lingle and members of her staff were at the Navy base and watched the launch.	Gov. Linda Lingle and other dignitaries are scheduled to be at the base to watch the launch.
1	1745242	1745319	That information was first reported in today's editions of the New York Times.	The information was first printed yesterday in the New York Times.
1	3261484	3261306	Mr Annan also warned the US should not use the war on terror as an excuse to suppress "long-cherished freedoms".	Annan warned that the dangers of extremism after September 11 should not be used as an excuse to suppress "long-cherished" freedoms.
0	487684	487726	The euro tagged another record high against the dollar on Tuesday as demand for higher-yielding euro-based assets overshadowed solid U.S. economic data.	The euro ros further into record territory on Tuesday as demand for higher-yielding euro-based assets overshadowed U.S. economic data showing rising consumer confidence and a strong housing market.
0	1479716	1479628	The technology-laced Nasdaq Composite Index .IXIC rose 17.33 points, or 1.07 percent, to 1,640.13.	The broader Standard & Poor's 500 Index .SPX gained 5.51 points, or 0.56 percent, to 981.73.
0	2744405	2744474	"It's going to happen," said Jim Santangelo, president of the Teamsters Joint Council 42 in El Monte.	"That really affects the companies, big time," said Jim Santangelo, president of the Teamsters Joint Council 42 in El Monte.
0	71277	71611	The seizure occurred at 4am on March 18, just hours before the first American air assault.	The seizure at 4 a.m. on March 18 was completed before employees showed up for work that day.
0	2761988	2762223	Bloomberg said on Wednesday that all 16 crew members survived and would be tested for drugs and alcohol.	He said the ferry's crew will be interviewed and tested for drugs and alcohol.
0	1992231	1991706	The moment of reckoning has arrived for this West African country founded by freed American slaves in the 19th century.	Taylor is now expected to leave the broken shell of a nation founded by freed American slaves in the 19th century.
